N	eps_F	eps_C	eps_E
0.00045203591574284976	0.00022605201143730423	0.00000000850740670270	0.00000000000746443426
0.00033902693680713732	0.00016953261992598410	0.00000000478269272791	0.00000000000786600089
0.00025427020260535298	0.00012714587106289868	0.00000000268682335554	0.00000000000658092232
0.00019070265195401473	0.00009535738138467780	0.00000000150845891250	0.00000000000501043410
0.00014302698896551106	0.00007151689711385526	0.00000000084567351365	0.00000000000719977277
0.00010727024172413330	0.00005363703328412656	0.00000000047254149169	0.00000000001075342507
0.00008045268129309997	0.00004022741437255595	0.00000000026338441699	0.00000000001007657782
0.00006033951096982498	0.00003017035299527375	0.00000000014492977572	0.00000000000052785264
0.00004525463322736874	0.00002262765274134500	0.00000000008175393437	0.00000000000488708878
0.00003394097492052656	0.00001697067515843605	0.00000000003843342280	0.00000000001932731376
0.00002545573119039492	0.00001272796984880879	0.00000000002720213670	0.00000000000702643583
0.00001909179839279619	0.00000954595905050729	0.00000000001008785044	0.00000000001273136129
0.00001431884879459714	0.00000715945398235945	0.00000000001008785044	0.00000000000512495738
0.00001073913659594786	0.00000536958825487270	0.00000000000628456680	0.00000000001399895913
0.00000805435244696089	0.00000402718895909427	0.00000000001906984061	0.00000000000797496954
0.00000604076433522067	0.00000302036497801357	0.00000000002825865883	0.00000000000780114249
0.00000453057325141550	0.00000226529206683217	0.00000000001681597029	0.00000000006489565092
0.00000339792993856163	0.00000169896184124341	0.00000000001924366766	0.00000000001924366766
0.00000254844745392122	0.00000127422619180863	0.00000000001280928939	0.00000000007266558949
0.00000191133559044091	0.00000095570383673237	0.00000000007691553024	0.00000000019088219879
0.00000143350169283069	0.00000071674440297610	0.00000000000855934864	0.00000000014339604605
0.00000107512626962301	0.00000053743697825999	0.00000000002942937750	0.00000000017317781542
0.00000080634470221726	0.00000040310836524014	0.00000000028268853203	0.00000000001254544476
0.00000060475852666295	0.00000030234502129744	0.00000000005499012285	0.00000000030520044235
0.00000045356889499721	0.00000022670497777282	0.00000000021515280105	0.00000000074535569956
0.00000034017667124791	0.00000017027510409706	0.00000000026510128588	0.00000000037523771453
0.00000025513250343593	0.00000012721230680975	0.00000000021515280105	0.00000000021515280105
0.00000019134937757695	0.00000009583569611651	0.00000000021173981143	0.00000000021173981143
0.00000014351203318271	0.00000007136051672689	0.00000000035745050192	0.00000000035745050192
0.00000010763402488703	0.00000005276696975833	0.00000000035745050192	0.00000000369012435171
0.00000008072551866527	0.00000004011829819778	0.00000000035745050192	0.00000000035745050192
0.00000006054413899896	0.00000003202314832714	0.00000000035745066529	0.00000000755313931212
0.00000004540810424922	0.00000002122961527521	0.00000000035745066529	0.00000000995170219440
0.00000003405607818691	0.00000001643248967402	0.00000000204111238036	0.00000001075122299179
0.00000002554205864018	0.00000001163536390947	0.00000000523919622340	0.00000002034547452090
0.00000001915654398014	0.00000000310714027358	0.00000000542108319894	0.00000001679204799233
0.00000001436740798510	0.00000000879262275196	0.00000000257834204143	0.00000001258294434976
0.00000001077555598883	0.00000000121197955637	0.00000000121197955637	0.00000003921811748681
0.00000000808166699162	0.00000000121197955637	0.00000000121197955637	0.00000005269481650121
0.00000000606125024372	0.00000001226471962140	0.00000001226471962140	0.00000004820258355087
0.00000000454593768279	0.00000000328025355735	0.00000000328025355735	0.00000014047120265064
0.00000000340945326209	0.00000003921811748681	0.00000000869903452806	0.00000011908003767497
0.00000000255708994657	0.00000002324573364523	0.00000002324573364523	0.00000010843178172613
0.00000000191781745993	0.00000004064380253797	0.00000004064380253797	0.00000018651899239888
0.00000000143836309494	0.00000007293759501214	0.00000004064380253797	0.00000019208566572029
0.00000000107877232121	0.00000000278333674239	0.00000000278333674239	0.00000000278333674239
0.00000000080907924091	0.00000010374457886394	0.00000009817790554252	0.00000017105207361164
0.00000000060680943068	0.00000010374457886394	0.00000016548540029022	0.00000055246121067863
0.00000000045510707301	0.00000016548540029022	0.00000016548540029022	0.00000079177674761379
0.00000000034133030476	0.00000007383013664494	0.00000055246121067863	0.00000008571355469963
