N	eps_F	eps_C	eps_E
0.00000000143836309494	0.00000011655456160842	0.00000002482642892722	0.00000014799988370522
0.00000000107877232121	0.00000011494550772414	0.00000000870569783767	0.00000012774524511551
0.00000000080907924091	0.00000002483638196135	0.00000020614276925836	0.00000026485302090074
0.00000000060680943068	0.00000016928964879528	0.00000012935761658988	0.00000008226824509081
0.00000000045510707301	0.00000000673493915906	0.00000007638037329780	0.00000024209498345591
0.00000000034133030476	0.00000004816359173158	0.00000026873257050412	0.00000099676957456530
0.00000000025599772857	0.00000010340179516159	0.00000002387891464408	0.00000025998757020782
0.00000000019199829643	0.00000034884899790369	0.00000010144511866006	0.00000139618051188562
0.00000000014399872232	0.00000046919649844236	0.00000056381802235758	0.00000211535304097884
0.00000000010799904174	0.00000149423199593996	0.00000146559928515605	0.00000216391928840125
0.00000000008099928130	0.00000166881199671828	0.00000082573773314965	0.00000041501306990535
0.00000000006074946098	0.00000135862429585557	0.00000057037203813665	0.00000176516910775983
0.00000000004556209573	0.00000311688483555250	0.00000034976310156764	0.00000261775659223053
0.00000000003417157180	0.00000033035215351358	0.00000101470929167879	0.00000828686797120818
0.00000000002562867885	0.00000408246311158598	0.00000323996973792051	0.00000079201868996860
0.00000000001922150914	0.00000032993320211580	0.00000119840156363136	0.00001427415455904299
0.00000000001441613185	0.00000522703838020625	0.00000831945843238552	0.00001355095131460819
0.00000000001081209889	0.00000653491160076192	0.00000257551279200767	0.00000698179311117109
0.00000000000810907417	0.00000827874256137087	0.00000018221403627248	0.00001258632067265789
0.00000000000608180563	0.00000518036408903346	0.00000756373214463702	0.00003787209028548226
0.00000000000456135422	0.00002064475288742813	0.00000150719012929172	0.00002966035748327192
0.00000000000342101566	0.00002615298128282658	0.00003002153257449658	0.00000751602389738907
0.00000000000256576175	0.00000506972873246774	0.00000507419957175169	0.00003332989425375609
0.00000000000192432131	0.00002955911340067559	0.00001670344188657014	0.00003552272363949146
0.00000000000144324098	0.00007491553652559329	0.00003483083854071190	0.00001742508548434253
0.00000000000108243074	0.00006185155551946162	0.00003920830666080497	0.00007934955285810881
0.00000000000081182305	0.00007745789721513987	0.00000952916378262832	0.00011426619153844081
0.00000000000060886729	0.00004650905838490557	0.00002141967504760597	0.00047540651655536071
0.00000000000045665047	0.00013921924392874737	0.00017693504812186530	0.00066619122162991679
0.00000000000034248785	0.00009468696589715069	0.00026868233709860561	0.00053815457699867919
0.00000000000025686589	0.00036390840165848590	0.00036442681703547372	0.00054968747413219074
0.00000000000019264942	0.00029050639040805533	0.00056204367120674256	0.00108371627963771747
0.00000000000014448706	0.00042092454251570010	0.00067726317933505809	0.00142904571145789812
0.00000000000010836530	0.00029043207807066601	0.00015068595663665407	0.00077673201390711063
0.00000000000008127397	0.00069524676498168244	0.00073012402199366141	0.00267093697995540941
0.00000000000006095548	0.00123727033945062533	0.00005213128341372440	0.00493919172006796522
0.00000000000004571661	0.00020645363220986169	0.00119569946745663215	0.00814999622963281933
0.00000000000003428746	0.00116796864411120049	0.00275940496406185554	0.00529986405015516436
0.00000000000002571559	0.00341281264046951931	0.00141365296582065376	0.00151911594703091064
0.00000000000001928669	0.00267962041225659536	0.00273831942446925566	0.00520567550301111268
0.00000000000001446502	0.00057826942791201937	0.00576381551043368516	0.01353560026636744726
0.00000000000001084877	0.00419907826206847128	0.00514183897390334699	0.00952033207116316851
0.00000000000000813657	0.01462274220880024900	0.00058464408684400686	0.00525334670950246708
0.00000000000000610243	0.01472028748097405949	0.00084065001236197675	0.01272073254911053677
0.00000000000000457682	0.02543129478925733322	0.01288337898447446637	0.02328079719199217107
0.00000000000000343262	0.01712492504024866122	0.00678538325646171631	0.02790552998845911153
0.00000000000000257446	0.05425566566238487071	0.05926043976949328662	0.03836602047983452696
0.00000000000000193085	0.06401497517124640768	0.03347802443522526761	0.05812375648267466971
0.00000000000000144814	0.05425010480226609422	0.04686857560179974458	0.16328745001580111107
0.00000000000000108610	0.04123027764362551667	0.05509864857793352055	0.26088507388868614756
