0	10.600000
1	20.952701
2	29.346596
3	35.994990
4	41.096063
5	44.833603
6	47.377717
7	48.885518
8	49.501783
9	49.359601
10	48.580983
11	47.277466
12	45.550685
13	43.492928
14	41.187671
15	38.710094
16	36.127573
17	33.500161
18	30.881042
19	28.316973
20	25.848706
21	23.511393
22	21.334974
23	19.344548
24	17.560733
25	16.000000
26	14.675003
27	13.594888
28	12.765588
29	12.190107
30	11.868785
31	11.799557
32	11.978193
33	12.398528
34	13.052678
35	13.931249
36	15.023529
37	16.317672
38	17.800868
39	19.459508
40	21.279337
41	23.245589
42	25.343129
43	27.556570
44	29.870388
45	32.269032
46	34.737020
47	37.259029
48	39.819974
49	42.405092
50	45.000000
51	47.590765
52	50.163953
53	52.706680
54	55.206657
55	57.652223
56	60.032378
57	62.336814
58	64.555930
59	66.680854
60	68.703452
61	70.616341
62	72.412890
63	74.087221
64	75.634208
65	77.049470
66	78.329361
67	79.470961
68	80.472058
69	81.331132
70	82.047339
71	82.620483
72	83.050998
73	83.339922
74	83.488868
75	83.500000
76	83.375998
77	83.120035
78	82.735738
79	82.227164
80	81.598761
81	80.855337
82	80.002031
83	79.044272
84	77.987751
85	76.838385
86	75.602286
87	74.285723
88	72.895098
89	71.436903
90	69.917699
91	68.344078
92	66.722635
93	65.059941
94	63.362511
95	61.636780
96	59.889078
97	58.125599
98	56.352384
99	54.575297
100	52.800000
101	51.031940
102	49.276326
103	47.538114
104	45.821991
105	44.132363
106	42.473344
107	40.848739
108	39.262046
109	37.716437
110	36.214762
111	34.759541
112	33.352960
113	31.996875
114	30.692808
115	29.441952
116	28.245177
117	27.103032
118	26.015753
119	24.983273
120	24.005232
121	23.080988
122	22.209629
123	21.389986
124	20.620653
125	19.900000
126	19.226190
127	18.597199
128	18.010836
129	17.464763
130	16.956516
131	16.483526
132	16.043145
133	15.632663
134	15.249339
135	14.890417
136	14.553156
137	14.234852
138	13.932860
139	13.644618
140	13.367674
141	13.099705
142	12.838540
143	12.582181
144	12.328828
145	12.076890
146	11.825013
147	11.572088
148	11.317273
149	11.060002
150	10.800000
151	10.537289
152	10.272200
153	10.005371
154	9.737757
155	9.470623
156	9.205542
157	8.944389
158	8.689329
159	8.442800
160	8.207502
161	7.986366
162	7.782531
163	7.599312
164	7.440162
165	7.308632
166	7.208322
167	7.142827
168	7.115683
169	7.130294
170	7.189869
171	7.297337
172	7.455263
173	7.665758
174	7.930374
175	8.250000
176	8.624743
177	9.053803
178	9.535340
179	10.066329
180	10.642410
181	11.257722
182	11.904737
183	12.574067
184	13.254281
185	13.931693
186	14.590146
187	15.210788
188	15.771827
189	16.248282
190	16.611712
191	16.829944
192	16.866772
193	16.681655
194	16.229396
195	15.459805
196	14.317343
197	12.740764
198	10.662724
199	8.009385
200	4.700000
