N	eps_T	eps_s	eps_Q
367	49.44181284578598223334	36.90623617417436719279	14.36854038399360788958
369	21.02488729862528771264	50.65831084837050468650	68.86553398530617187134
371	31.79206474363828860419	25.99669083654178081133	14.79689172168368571647
373	84.80362478219936406276	96.44853401601973530433	179.99313724722887286589
375	13.86872206878090096893	4.43805129348442406467	58.39805667719982551489
377	2.03078661623105372058	5.70481064784965319348	116.61030957989099476890
379	19.70422657069385152795	4.49584478864482051108	26.41480684215522956038
381	24.56126482448966541483	31.32428989157368803831	100.61135581204419509049
383	19.76884412965591053535	32.72698360344880086359	3.71298788027891335517
385	180.57228551540984540225	180.71378326315013396197	26.27842945544960429061
387	5.49969692991408276583	8.57195079479225974239	39.90877078278057155103
389	11.48142385093233563964	29.36061099624022219245	77.07621841786581740052
391	151.93224655571935954868	142.86228076979392653811	31.38815909789296298982
393	42.85945373375163569563	40.75359646835136118170	96.81525738024554073036
395	11.11597411779848698643	2.27468874602344861557	103.61941714136482062258
397	28.08481682929461342724	29.73290018576233961767	49.19947304506629848220
399	8.79327582428884824139	16.09671368503177646403	55.44802493256590025794
401	49.24419706445539191009	345.35405409404791043926	55.73892548830293236506
403	25.78941137027943852900	41.80319644125680156321	89.45576757231329168008
405	1.25130826765267411105	1.54253290524298325437	56.08596843932016895451
407	7.37234069606747155490	20.57802387718577818987	32.42647475002360835106
409	103.84604819251228491339	104.75612355417075605146	51.42400772235300365764
411	269.00025598335457743815	211.10209594025852197774	19.83168879895143632552
413	8.25229872542189824003	2.56433382357299066712	1.42033078271252666269
415	19.48697414047526876857	5.75258145434475220981	1.15723960369324974096
417	16.34637482638047956129	14.93922249066716112509	30.91978779004070787551
419	11.36319070351127535901	6.34180565164222009855	59.12766968214100415935
421	3.07966175127660024557	12.07429353968954188758	15.90017839350377570895
423	16.79241369482404522273	6.59645695434730328088	59.73939199895361440440
425	59.67475587314071105993	70.48862077398773351433	30.71251713378168446411
427	38.76887685465279531627	46.19511433268134226182	68.47483156805566295589
429	0.84742287251845471729	0.29869122275007276013	66.05975005302052238676
431	43.12896800792458407159	50.24213333307128692695	174.93804377098226154885
433	239.56584716093757947419	237.44379015842488911403	9.26761077134252531096
435	30.68880189464061913895	52.87913649041141894713	32.11714085878517721540
437	13.84410833705174859176	10.89847596786997385720	51.56673172242915370589
439	25.84459167213824670739	26.82301502952302385552	78.98352719344129013734
441	32.70528162384576376098	28.58193037030967431633	48.09180043664532178127
443	10.54479580912908076584	1.68896210543300506757	11.96447707353634726246
445	35.20009762526572671959	44.17034462074747125371	17.10619511973601092336
447	19.86729677972251195683	19.99204878499325488406	7.96352053981569962815
449	38.17594865424658934216	35.64013170810636665919	16.67871940961014587401
451	24.42232973400908946360	25.20755010701117626581	129.60206470696397218489
453	33.67803853619105325379	28.28558892529116164383	78.73783786829690711784
455	18.31993089477656155850	2.24814556080206440214	28.34153659364858768299
457	11.03366424205433027339	20.24503801382301659828	101.48251141060335100974
459	8.08437667239075352654	8.12724451929769031722	25.92836852604129305178
461	95.22465155122841906632	96.01984097551904540069	29.04587223687454766718
463	10.69512251048929130093	9.47916368607791071099	21.42473161493985855941
465	44.80696527894195213548	42.96584764973869141613	38.38000018430010840120
467	79.67183976662425948234	82.79305373853182459243	57.31916878942539739228
469	4.79822344790416721594	3.19739272367300664257	18.34663570297111334639
471	7.50714217368479186376	2.40046125460892190162	15.89190288160910213833
473	292.85093177803713615504	295.44114616486319846445	26.85381300728881726059
475	40.58823503800397958230	41.66083552307055271058	191.73281569046380923282
477	17.27749036014139605300	14.94298286355201810238	69.41838327711987233215
479	11.59744465380207500971	13.84853117144139211803	30.23360555243705150019
481	299.55842718210874409124	311.50712323984794238640	2.33398117720248299278
483	27.28331442899291303661	35.08592760911382413269	56.87213465052096950103
485	9.99412464969040925666	5.84253737753611623873	46.91980838137459386417
487	16.06287853555638633907	19.42472649004993456856	88.37033487996866654157
489	9.77787930366187474363	0.86066103841830055021	23.09770300093003925213
491	11.02750442246156126203	17.94333561276364008563	131.52771237386718894413
493	304.74898904096852447765	299.74342002695902920095	11.22938100531437477514
495	9.89371557810007296041	10.25056093407030743947	38.40153218533578893812
497	0.64394877117911941689	86.38517670954126970173	81.34097785729467489091
499	1.55621607005281115121	6.53847966815861703083	158.95724532183689348130
501	168.05295854504345243186	177.66645422382140395712	95.51749109670291204566
503	10.53861061084050376735	10.43925597251923775843	1.76098605377127537253
505	15.19820687061642772164	18.66779519177687518550	33.62037382291242693100
507	21.96515484289669117857	21.66316236239448400624	86.03631484150223229790
509	38.20406193661725779975	48.57615775036835259471	72.00565261428819496814
511	73.39024301710925612952	71.26199436706643552952	2.19288624049712455033
513	16.49680648499714408217	18.95044433966798180791	74.76684153245032860013
515	18.13894718235523129124	21.20597854131409931711	45.04236303741397051681
517	56.46023984934502237820	42.62486511314915560433	152.83355710219089473867
519	5.01925121048967159965	1.72128712319462917613	61.98914284708008182179
521	134.35822363263179113346	132.30737373432270942430	108.90715075767366215587
523	13.07753061678217143537	13.06125666126292728109	136.16073992040884377275
525	2.75531806329781847609	10.81496275341671875481	68.19964177942429728319
527	0.77504023498941221337	0.40251355579134506790	60.94514594046895439305
529	8.82512147797942780869	4.34613750372462881444	67.84935088057079610735
531	3.51799165877784059120	4.64935236382863248394	51.79362876009578542380
533	18.55849127892723871014	12.21535773934246549288	46.21174601219393451856
535	19.57386038897072566556	28.51167526779954997096	29.51287453498078505731
537	22.31474106520548872368	27.84502032392714809816	4.62898328548334347943
539	14.92270430832289740408	60.58357950511473433153	52.29204603516301119726
541	239.68559591063936409228	239.55093616048429794319	21.84214733376440875645
543	13.76743105785202025970	21.76628558069350205528	40.21078227869323740151
545	295.43813036527086524075	289.33998399246189592304	24.09588770707244620439
547	7.02103658909306282965	13.45465597494027853998	8.44603116415321686361
549	32.44649989529995792736	27.37787238016534985263	51.30001861601744650443
551	1.74364194923298509998	11.07201312803929127426	39.25509301101132564327
553	93.64119205380822563711	89.77622163508429764534	48.64553997459656642377
555	18.54568279996065527371	5.76169740968516297386	69.47367145418276379587
557	27.77587313795589096799	16.69610092407448220797	138.49681592685149666977
559	0.42883322338102164428	11.07733713369327688270	34.69645210240081212305
561	14.41495657984460265766	22.12746922993258635870	5.47474060111907867565
563	54.36459420297923372800	45.52183224904031533242	79.62581427063911121422
565	39.07534116101564336532	37.89580939101826118076	13.78958340465317533585
567	0.42794646032732164276	1.74393365756892260166	50.03348159020713836753
569	4.90395354553144180443	10.49531569750255854956	5.01449381428366702806
571	17.65232346089534232192	25.77116996462746811858	49.42129784494151323315
573	2.88958156930462850553	2.04230237054732599589	96.56209639198340255462
575	2.14002224540271290820	14.73227698362303605961	37.45243727365149766229
577	197.45213008285034561595	191.40438432740199914406	74.33104773976920398582
579	29.70956293643157053452	32.15444880817015871344	16.17612223870645138391
581	42.70512979938906283905	48.48443594237490827936	84.98049038307711100515
583	29.82988872756440912326	39.76505522220696065006	55.41368642864244975499
585	10.56635723917654701154	18.32487849778242150478	17.03238467596726124498
587	32.36802115124974221771	48.34693229935214731086	9.26702251421564504597
589	13.13819039808211286413	7.96691502657154071443	12.64348134218673358475
591	300.05227921382771683056	295.99948907430962208309	31.26905695540157026358
593	17.16513865640390434919	20.13065451268199979040	1.69729743470898775115
595	17.38479150698170982992	12.81777879970026567946	13.45633692628081057308
597	118.06315161563151150403	123.07111762085500572539	25.99179562368111717774
599	21.12761421041166087775	29.53768104906296798617	26.19129603045348986257
601	92.33918606356159841653	61.30356296836761487157	82.84069457589961871236
603	29.68156895961089958291	27.70814821583782716630	18.27603317022187212615
605	36.48282347630234312419	40.18908613708187971270	6.95759925374629339956
607	5.85562903892910480153	13.55370757426550909486	27.19548556491722379747
609	32.66792915987350198748	27.92043060124510134301	2.20129304975361073105
611	24.68154687212516762429	17.14042502153206015691	26.75210150999575020592
613	202.50692406372584741803	207.88991294202097037669	6.06153982049169037793
615	14.29240401082450695469	13.48833122099184933518	6.24133039860117744269
617	7.16935879475270176897	9.20511854299775578170	48.01019601195741870470
619	36.93144494144875267239	32.55816786399750384362	1.17795527672601130220
621	28.18117075648796543419	13.83570170344972183329	51.79279740451303837290
623	1.37746380651377320348	29.69177658563977573181	35.25068228418675886360
625	13.05791488097031383120	31.98177248535093752935	5.54456936201601280345
627	7.52668070761026353210	85.81371220897749196865	7.58494530502925812243
629	13.51911873283401277490	21.50938192761338640935	34.64562059644489977472
631	5.78478286618118886508	6.20102338320365653601	11.65532147547832941825
633	10.63704461657204269898	12.87519757256715635663	24.08001918008034891727
635	4.58366384744287014286	5.71397319928391667077	9.35651218036777088116
637	26.80394684020179596473	25.68218061405453411794	29.82069794746104207661
639	2.11668396856262841510	0.56388272632471903023	17.34632536764756949310
641	8.12634166745483987881	24.86267748965279267281	45.77657627829168518474
643	14.15632582169566511254	15.29482166979925494843	10.69766349146876294185
645	1.39633911077326922090	1.73193048974242902460	23.67201103993946631476
647	5.81637511467405765586	7.99685155841284078804	31.00585247121562915140
649	0.74294026573455107521	0.08356311089099546785	42.76770475470203081159
651	28.93431676844930677817	27.60506336005048311222	5.60599851343651334190
653	2.89433743044618152496	6.84231786556398091648	30.71125653699793289775
655	0.47820888811179129707	7.25689874910606214087	20.25113400871761015765
657	18.49359307141338604197	22.10439608966143865132	5.92391263667239087454
659	10.09353627981506029698	7.92763176735112562454	74.76861945460662184360
661	44.96264717568229229983	41.69404525371638925435	7.46756878040966398657
663	18.87428074861196947154	24.58802109334434504717	45.74967111650011730717
665	2.47130471979295274210	4.43985841042863338402	71.43612883637807442483
667	3.97734378345109496067	6.26605754780841373019	57.61062160338904902801
669	2.95678028533789216681	3.50287099561384751567	67.01843252337977219213
671	16.69210045716712187414	18.80326526532042663575	5.96566692130404163663
673	39.88912002207705853607	42.88905082992370410011	106.92403318310363147248
675	7.41667204460655238307	10.08604654687683499503	72.67601546006568469238
677	24.83427866699105379666	28.40533634630973480739	41.19235455115762079004
679	17.18979661003675474262	1.42899316177849011744	16.52272113270109699101
681	106.47952717108165643367	110.16047791768822605718	42.68633623594492831899
683	4.27355881087977707011	5.01645432483008413271	55.18630001043555921569
685	8.07865954018830123573	16.94064423461759005818	26.84423053081152232835
687	3.85893946744819427153	2.58474668133042362328	21.99243363673866014096
689	15.83442675214553929663	26.00127310413374104314	21.01195732628389478691
691	58.06296457843894387452	60.87000188384211440962	64.99802654676835800274
693	5.04161545528314736231	31.67255368353438527151	45.16057346597013832934
695	28.47037672077470915610	29.85409883039796596904	41.34708025968755151780
697	38.60865595895394619674	42.77580053557063877179	10.40702985698923477287
699	7.11597816382114078948	17.08117154450898311779	10.38223149240569398444
701	84.66676287249606502883	81.48319541870040438880	25.09365790372128302010
703	15.82645227562664658194	7.34835683188503985264	96.61721398327655663252
705	14.77964050996799194593	15.34814209868140366666	34.08747755321410011220
707	76.76746865511671558124	72.45640789844243556672	12.55645325965844527616
709	273.85086320208745291893	274.45263075678957420678	15.05609396793886745058
711	2.26468316401703839702	1.09140860308807563506	50.41802735573552496362
713	57.73513074232475617009	66.51192013610763353881	44.43107004591652042791
715	12.66158176349213171363	14.22117582558302117945	115.90512987558808788435
717	38.99588568996036741510	39.78515112891678739970	13.29111235024878112654
719	45.87930119007678797516	52.49404626612916047179	82.63958979735600962613
721	233.88299871335624402491	234.73219868470627602619	94.31496445659573168996
723	7.78819614366581092213	2.59940242453949776902	0.05887048752756202791
725	62.94194992915894459884	64.42512429956784103524	2.97627928033859134871
727	19.32095915485298576186	21.45333103963316290219	26.99120684078614118562
729	30.61717747821979429546	28.85461723567143721425	52.25369597594637838256
731	5.68680511691318635314	4.03733720986208588499	53.14218092294927231478
733	2.11525708461991168718	13.63192768566115731232	51.25026792410223208663
735	9.67633815096582772242	15.76315414563316963381	21.07585855061594415361
737	6.78661849204675604597	16.05827690458808731933	105.49278646415910998257
739	311.48272746976306279976	307.60097828896664395870	10.07735086963246828873
741	17.45855050085493687106	12.68129066108581426420	121.90109811914823012557
743	3.54210014571437037390	1.15110312649724844114	31.28522850117556686200
745	79.80718698076825035059	78.14344243710053206087	45.03577407399640009089
747	2.84757635032776734718	1.63728565578379225975	88.79081716844463301186
749	12.67676346269299081371	12.28175689196499043021	66.60241611023909058531
751	184.47973267521675211356	171.16927766250475428933	17.58616941704708480643
753	7.98221772285749153752	11.31121221850712110779	3.68816959591113890937
755	66.39487850183716943775	67.98243823680185471403	41.18766093709363218522
757	0.72402802486435891005	7.52882029411448971956	63.46608794644103568316
759	14.20177327311148296474	9.24780539323772110549	41.34027647479371125883
761	9.10822281360193386490	3.96530418619391378243	27.23270726311401190856
763	20.12495802087274299197	16.33933592238987841938	68.41804975426940416128
765	11.09572677387907546631	8.16999318576725919172	59.54671307339782515555
767	32.65837329248494569356	22.60113486796066695206	82.76173205422919920693
769	176.61859370946197600460	175.31110478166857546967	36.07964642323436521565
771	7.77800517730864182653	8.06239836441350554708	34.29818578681043561573
773	0.83195587401638526615	2.94481977329451005687	66.91573771945907367353
775	73.80825431730823993348	79.72302469353526532814	74.48491488178297004197
777	12.70219127651140844648	13.13773668905805003249	48.99094031697084972166
779	7.72599760060735185618	12.58306510526065480349	42.48024834806264493636
781	133.55810936050198733938	127.46144165829116445821	130.21676668118178099576
783	15.60353480648378088347	11.04162483318684984113	93.26217143046471846901
785	4.45715833596842259112	8.33984822909469691865	84.59606013892189935177
787	40.80962070937547991889	21.71338922493621481635	73.49920643430303357491
789	45.74997807229006241414	57.30288599363147739041	54.90759229672598706884
791	13.89311730932976907127	12.87177133378179405554	6.13118626480171435844
793	31.54833633051693908556	32.70024074571041694526	31.48721970695347138758
795	6.09623936219453721463	0.04854115385583573222	4.92180056364590523543
797	2.92819792321732830231	6.87380887610354029960	77.05237052287323251676
799	27.22938942392173089502	40.18306976041548495004	21.43441193097755359531
801	25.12713017538334625556	17.06971918013043065798	56.54572881023064212513
803	36.26385694917618707223	30.23618379074264339579	12.16477008413412619348
805	16.43747874590366819803	13.31958962995308581867	111.75681428613475532075
807	6.68795858786432795284	7.85375932700861589808	55.47965325595048113883
809	1.16179560968357997730	1.96023659691941043448	2.10499069035172992059
811	0.56775266074934815919	3.38161992596162397362	32.78334402438282779713
813	2.08570514296094877693	0.33953948407822692745	14.48980044879724182749
815	6.25393870383665273494	11.35362705034883923361	60.14055051579739341605
817	112.45753487502412326648	115.30258782488040480985	28.23725725578136902527
819	6.33027765378879170299	0.29098599138536884734	27.45409530437081002674
821	265.32303193181155620550	264.06837852336423111410	7.56026383099243837194
823	15.73174072133427969788	7.98083990955682942570	91.78995411294842199368
825	14.68999654229079965262	22.32008106343526065984	68.79059644381200655516
827	5.47761031106562956694	13.81868807413136579498	86.57579891357532630991
829	16.46854226378040664258	15.48032378080054627389	30.38750576716534013144
831	18.80454176541965338743	23.95399928061290495407	41.01822692495110800337
833	1.74549369962583322824	7.74604800137767224300	59.49206394426406774301
835	13.44385210928455087753	20.15758333043914518612	1.45365491899707022228
837	1.41811277062395491022	1.90616506554369458115	64.22264993261882182196
839	8.09475727743354234178	13.21926306117331328949	54.85250153853436216878
841	0.29122961185367862713	0.61338339813162756631	52.35603042028758835613
843	14.36279995220952088175	11.45995433015493780715	6.52087170586494924152
845	24.43672710695024719030	26.97326675448580246552	72.01974116173619222536
847	1.93065492532911320289	1.89456831535749681272	92.56178524442900368285
849	51.17140688305180873385	48.31324933218382966515	26.67029934879923303015
851	1.37723603338232236659	4.56846118371355380816	57.80610886668146264356
853	5.61766330910801059417	20.43225865526402174055	22.06191427434926310980
855	8.81471560074064441892	7.25936349272681713529	25.02405890051129233598
857	10.21582581922962340570	13.32590549597618156952	14.68809674529553355171
859	1.68561837932683245000	3.10519843300069497971	25.61358905998496737766
861	24.78720058340852006040	18.70045544302680440296	20.39549569405772189157
863	1.29672468929070339172	4.18211907936590154833	57.60675017910907058649
865	233.30883165773764176265	231.21911213522704997558	57.81883579415676166491
867	3.71096767369561764127	4.67277045668116119970	19.61275355335164505277
869	15.28842207326974111936	10.14917972122619360675	51.76625471988333515583
871	25.67634986905473226670	26.82307800151427201740	20.74565223230995059112
