N	eps_T	eps_s	eps_Q
64	1.01409054159704026254	14013675710617.41992187500000000000	303.69290285273228846563
66	183.91046785032392563153	84961015697691.90625000000000000000	265.90628873726751635331
68	29.14369328963008243250	7466027955900.13671875000000000000	60.91401558108822200666
70	94.15654172537314536839	1333102990841689.25000000000000000000	224.74823954624179123130
72	101.09746246244598921749	8020800840290.21875000000000000000	204.52816654245484073726
74	72.44908282372321650655	39848378304846.88281250000000000000	365.01797981372641288544
76	209.35355542235674874973	48367983046035.05468750000000000000	69.04986868341944727945
78	23.42205171353399961731	1110370997942.94433593750000000000	103.35085348697657536832
80	56.75925817806162143597	48866407621265.65625000000000000000	29.87664066197892509535
82	81.44009430393687409833	49087790378441.87500000000000000000	180.94026407786020627100
84	115.38800497975164205400	3849891946599.25927734375000000000	103.10509260205813575340
86	102.27820668479225219016	22462275427296.09375000000000000000	85.86353980652337725132
88	29.89192853321481280204	1333188446750472.25000000000000000000	173.53660045019248059361
90	88.64945244835904247793	21542375334749.60937500000000000000	53.41944031619816257717
92	40.72422254646597394867	794873989323.50512695312500000000	109.06863823159740434221
94	101.30518490592217517587	22143178426709.02343750000000000000	130.18542710466306289163
96	57.02723269980947407021	266058842442748.62500000000000000000	158.13472190093111180431
98	25.52516673824325721398	31616800410595.19531250000000000000	13.41433171539352287027
100	22.41921282988455743634	6948138234967.28417968750000000000	32.28768945315218985570
102	92.80586397366469952885	6666486288061.18261718750000000000	287.90483148963159010236
104	25.95688086180576448214	26430081296209.80468750000000000000	121.88737735732802036637
106	40.21985129836327388375	266169146498540.78125000000000000000	250.95955826001556943083
108	48.55734974411804216743	37192605104211.91406250000000000000	97.71378887915670929942
110	119.87799324541650491938	11717685574338.27539062500000000000	106.34910617476799643555
112	17.12689577668773566188	534168793656.88476562500000000000	121.31283087854393443195
114	66.78878376430986918422	9476260519525.54687500000000000000	113.53151188661546200365
116	109.90464584820874449633	25800712127111.14843750000000000000	55.21466227339966081900
118	80.02510503373146377726	120329629749761.12500000000000000000	42.78442053365460395753
120	5.61107171247065217301	56178861215443.97656250000000000000	68.92420965162837376283
122	17.19065044201792957779	18958025531544.96484375000000000000	32.48558409721479733889
124	369.16079256330056068691	7373665650742.68847656250000000000	131.14470143929423784357
126	126.71195081184680475417	114.60821568497779310292	45.64440969687011318001
128	282.05074887322905397014	6890739019426.65625000000000000000	2.38582721687097176755
130	82.29713282069111812689	16039118358246.39453125000000000000	64.32857415553004898356
132	3.08210601368152925517	35831956863304.71093750000000000000	29.99232503378312841846
134	7.71631086461327164727	266356621514703.21875000000000000000	122.19103463825719302349
136	225.61808928563101517284	51820495052321.43750000000000000000	73.33105780191296219073
138	79.94632250294630182452	20940365853834.55078125000000000000	3.36727477098885996654
140	73.74688560669910941670	10536349088751.57226562500000000000	14.67485290870918035466
142	73.64418884727979275340	4426928566898.19628906250000000000	124.96434312284188195008
144	18.41068825902878813849	321815004670.03643798828125000000	50.33228305026293725177
146	124.01201116602200613670	4866785336736.58496093750000000000	127.04492709184155785351
148	2.47720812604769280441	10166533050515.36718750000000000000	80.77483690996267284845
150	10.40436927885280304906	17956589010268.94140625000000000000	98.88581142761354669801
152	26.39257078908748255230	34238680037649.66015625000000000000	162.05053488729703303761
154	191.64280826610720964709	120696374326597.42187500000000000000	78.46320945800631818656
156	86.32285483162095829357	88203155814186.40625000000000000000	124.92154359955330278353
158	28.64303094000398530738	30675457956376.51171875000000000000	141.95460431731908101938
160	53.76655923244970125552	16905623809827.57617187500000000000	85.04429018246872828968
162	81.69048167111144209684	10168025964850.19140625000000000000	80.75280114333659753356
164	3.63898149944772253406	5800077792585.72070312500000000000	53.53680520136971665579
166	99.53138647069415867463	2446433756107.81933593750000000000	71.86724870125625841411
168	14.97445239397473670806	472074487131.57055664062500000000	78.46564891289440879518
170	13.34534149201980923749	3300091891843.43359375000000000000	45.48153606803816728643
172	1.87610843782427205717	6340159222223.45410156250000000000	60.60661716013427025018
174	147.45460320784664531857	9993029116619.96289062500000000000	66.32093181527342551362
176	123.43751199202976920333	15007362227536.92968750000000000000	33.82806968971097205667
178	266.72711994766882526164	23274099422749.68359375000000000000	55.10770637161365925749
180	57.86304189820147314549	41944487124680.20312500000000000000	7.80927817671628332619
182	55.08985192911145389871	147846764773866.25000000000000000000	18.75703607591327681803
184	87.00430741198341877407	102138053910615.81250000000000000000	45.13982200579535941642
186	49.08104195027311078547	36967124416868.07031250000000000000	6.70011160667960314896
188	42.10869269039103102159	21576371826602.10156250000000000000	35.99988991405500371457
190	92.37729903470088288486	14379671859864.72656250000000000000	75.83326024820823363370
192	19.06047148134735991221	10015744189923.47460937500000000000	0.09726680866395467917
194	3.68757436562884022280	6951351610011.82226562500000000000	132.96605331138232486410
196	179.25143149248211216218	4576094154081.07714843750000000000	9.29539345201246725026
198	37.55656350627671713482	2592765152965.13378906250000000000	63.13378400398072898270
200	13.61338551250379325097	832483493229.58312988281250000000	46.81271885288617795595
202	22.04204230205945336252	815965425202.00109863281250000000	117.23547241100739313424
204	32.15016641784671236337	2438980472162.94580078125000000000	81.54391636354496597505
206	442.72335904999641797986	4117644206704.52246093750000000000	86.98803364224387735248
208	60.62943687720763108473	5944367208774.51367187500000000000	11.72152620591043614695
210	26.24173044718892455762	8044446235637.51757812500000000000	94.69534292590275015300
212	47.34385472325877231015	10614414116577.10742187500000000000	42.73316423342065917268
214	16.48322552666325790938	14006080965783.76757812500000000000	48.35284223395868963280
216	21.82416650200400809467	18947093854281.60156250000000000000	32.35858272270558444461
218	35.82322129448856884437	27265703894380.99609375000000000000	66.40906389936934317575
220	22.92666883474367267581	45312009341069.11718750000000000000	186.74589630350666880076
222	37.14785875147483551473	120965038463076.76562500000000000000	62.57956695846045391818
224	19.62878287590546833030	190321801619262.46875000000000000000	83.34155067058024712878
226	21.99727967596375677317	52790688299083.03125000000000000000	28.01186713541247996773
228	66.50059242718052132659	30087193144930.87109375000000000000	203.58908547328624649708
230	8.06332598718050874709	20567177553010.47656250000000000000	27.51278241289278980730
232	14.36728511238710837006	15221988143561.85156250000000000000	53.53352613232764412032
234	70.20931861277085772599	11728095232731.50195312500000000000	68.80000009771329416708
236	37.05648011096825200639	9215270680086.81250000000000000000	91.44479575004426408213
238	37.40859749927576416439	7283112053905.08691406250000000000	104.44062639065293751628
240	4.90836986949526909996	5720933580938.15234375000000000000	68.41772460675177569556
242	3.80435122611514620061	4406615200701.04101562500000000000	48.12324887140772489147
244	5.89927211565678621952	3263820162448.03369140625000000000	94.21013470613146978394
246	10.08254635492383322060	2241694173056.80322265625000000000	20.23528539425475969438
248	8.79455657283574687710	1304327400131.56225585937500000000	13.33045512482461170123
250	13.14207558633092709499	424853022283.77630615234375000000	80.43172757995246513474
252	10.05290477531453419147	418103789624.98175048828125000000	88.08089652211181430630
254	22.04497022896935476410	1242738438108.21484375000000000000	145.54476976238569818634
256	79.16783575064586386816	2065731421324.05126953125000000000	21.77481117907300856018
258	9.12346851740814557274	2903616076133.68994140625000000000	62.11331936671021480834
260	14.92094972801669783280	3774099352924.14941406250000000000	197.62150732438831823856
262	13.37441794040458908910	4697566513814.75292968750000000000	5.44186110419228530333
264	2.05568427932543462688	5699053461928.16503906250000000000	7.33241895620284633850
266	0.34421942507451930293	6811119773654.81640625000000000000	48.88643846688131588962
268	7.11468415724538694178	8078379560096.72070312500000000000	83.74977925104563780678
270	122.10675881590398716980	9565140205542.83593750000000000000	184.00819030776096951740
272	10.27250059757184885711	11369152947622.81640625000000000000	110.53870731474079036616
274	12.30410769711225782430	13648242451746.76757812500000000000	78.67687860114889986107
276	26.27096188627753647893	16676674794376.54882812500000000000	99.73258687685188306205
278	56.87335284212345243304	20979067202803.73046875000000000000	31.37891183470453171367
280	31.45249373894460731549	27703547469406.77343750000000000000	19.01567250415969567712
282	80.80440916752120017463	39944688130111.60156250000000000000	59.19387398180163728512
284	3.57465892089075110150	69915087029386.21093750000000000000	62.94172372285879646370
286	6.68535093249978196184	266599158003294.28125000000000000000	33.87778713558300580644
288	35.65278816141104556436	148028306930360.62500000000000000000	7.07945700617333617544
290	22.36362961862194609353	57668711603563.91406250000000000000	76.91849241275760107328
292	0.03479758449262333048	35555605328603.26562500000000000000	62.92126279498491925324
294	15.57738591043735354447	25489054208280.45703125000000000000	14.17960565444704812421
296	312.15860792810258317331	19687123326678.22265625000000000000	38.92056051761180412996
298	31.09623796968189779477	15883877772104.83789062500000000000	116.31330699880193435547
300	4.12513771072994561706	13177571608907.31250000000000000000	154.44309207317883192445
302	35.62091314916585815809	11138198965370.58203125000000000000	123.32330149083139758659
304	17.18309541584885025145	9534593642942.63867187500000000000	92.94073789258800388779
306	47.33613744647206544869	8231331132435.60351562500000000000	61.39154226356409793652
308	16.78615438369338974667	7143751056679.92480468750000000000	77.56346121077640987096
310	50.03566366251870078941	6216156539042.79589843750000000000	78.40472352706430569924
312	94.52446966131522287924	5410358101171.58984375000000000000	47.95188394178281754421
314	227.33528115822937820667	4699254403654.21875000000000000000	16.76371408366943072110
316	4.50136684559424882224	4063041920869.72802734375000000000	53.10725510755602130075
318	1.23350179360518574789	3486877042623.64550781250000000000	118.12021123441196834847
320	10.08379094375766804603	2959379596628.77978515625000000000	4.43762223005937617160
322	10.69313338179553163343	2471643794451.53417968750000000000	25.11246722322713154085
324	0.59278155149905997767	2016565891851.58032226562500000000	50.24752893356067318109
326	32.85659118242765686091	1588375474354.15429687500000000000	24.72330979407240292289
328	23.69133805540724679872	1182301050196.67504882812500000000	50.80365413980786115644
330	64.07984522663265636311	794326192972.82238769531250000000	44.28167259814129153028
332	2.14863440712853970282	421007856888.42974853515625000000	72.91281326134951257245
334	6.02532663198564399920	59338000021.07087707519531250000	83.24875926274472703881
336	9.65962089210580998611	293364340601.16192626953125000000	40.85323284775984831185
338	0.55025177964984972601	639539501685.90454101562500000000	0.62099744434665560266
340	64.24235609424461301842	981458632496.35571289062500000000	102.63363342108668518904
342	1.98459062823866472236	1321284923335.72094726562500000000	23.57969673066648397253
344	7.59911846069260654701	1661128357945.66845703125000000000	1.14074363704547221410
346	49.67047559958302826999	2003097069922.50659179687500000000	58.06397671840736762761
348	24.13272761823742484921	2349348028769.43603515625000000000	14.25549133619155917074
350	79.76640788699472750523	2702139691042.23144531250000000000	9.93673694901701942683
352	41.29890252332296540771	3063889388316.43750000000000000000	86.52624886258948322393
354	89.68590577559369592109	3437238628932.56640625000000000000	3.80277506675376386625
356	5.77930267637599559549	3825130184738.11962890625000000000	30.31757955179489627540
358	8.01836140847699851975	4230901954593.87890625000000000000	43.90979972330823954962
360	25.91797212729122534824	4658404271759.36230468750000000000	12.04549492790827436295
362	38.92497099614208622143	5112149855824.45019531250000000000	101.94478557079801817054
364	12.98629354564761761992	5597509412191.87011718750000000000	67.94377684298129338458
366	34.87831405547475327467	6120971692527.33105468750000000000	69.43733309821585919508
368	8.59278345041608737631	6690495831472.98730468750000000000	26.83980392937418102406
370	323.14185279996013377968	7315998040827.23730468750000000000	7.86321554073154249664
372	17.61303634496934122922	8010037874902.47753906250000000000	30.10829295712140662999
374	6.41599838882452733202	8788807853564.47753906250000000000	122.30749553477077995467
376	224.43364911854041565675	9673596609499.48828125000000000000	81.59516968465361230756
378	61.66515904298661610028	10693014023070.16406250000000000000	114.93840142475285404089
380	29.09663665877632965362	11886486576501.85937500000000000000	159.20708319534372776616
382	31.47662014589342049931	13309959068218.75390625000000000000	9.46001261124544612358
384	62.82488439562983018050	15045619899973.93359375000000000000	63.82513398959558514889
386	6.93870340380186600981	17219405441794.93945312500000000000	129.68205575290056685844
388	56.06220846515117983699	20034661130127.29687500000000000000	61.53322377058542969053
390	6.95102304538714044213	23842522587998.26562500000000000000	22.09310413779454407290
392	29.29099944985054548852	29306136992205.25390625000000000000	72.98010769241327011514
394	98.14948950523458393036	37846405381322.32812500000000000000	2.42119931274831134971
396	17.03435043065466203416	53157504783177.19531250000000000000	80.30508663247229605986
398	24.21331313507098670357	88784496343230.81250000000000000000	3.20933531357792878325
400	11.58980138170160500977	266632224325251.56250000000000000000	25.89899491299316025561
402	54.37647514378567592530	266632567041817.34375000000000000000	5.11345287801463666000
404	3.10533807967410169226	88787582369592.39062500000000000000	80.62796478504056096881
406	7.83828730362995607095	53166085859797.04687500000000000000	57.23457327238750735887
408	8.92456305411951689166	37863250181801.05468750000000000000	18.54813911639552514998
410	26.26085544313637853975	29334039772581.76953125000000000000	4.07080763148407243079
412	38.95668758105101403544	23884312056934.10546875000000000000	107.52238382154941120916
414	19.53781672248967993255	20093209622291.98828125000000000000	47.14820637593372509855
416	3.35096504941196604577	17297638477346.67968750000000000000	4.52612531458618860825
418	6.71989295936693942224	15146526222785.34375000000000000000	31.48626563747249207381
420	7.25794339207405503345	13436601264006.00976562500000000000	44.13051109837429208937
422	23.09215350008498646162	12042012380198.62500000000000000000	0.26930004728425033234
424	1.98340360401270365820	10880668441154.84960937500000000000	170.90901869748196872933
426	19.18657210905432108916	9896734994809.51953125000000000000	60.13897111698811670522
428	13.50679277692177748804	9050910094471.45117187500000000000	55.33733974921639031663
430	15.98694515379436609237	8314723874860.77636718750000000000	35.01710214931130593641
432	7.32649873489133440785	7667044702992.03906250000000000000	42.99060783477408875797
434	28.84483483006618342870	7091855785309.87695312500000000000	32.31314279321718174742
436	22.28820717595542433287	6576794049615.04589843750000000000	62.87102337231413429208
438	25.85869889297901380587	6112162876780.95507812500000000000	73.94735897433518800881
440	24.09069166978760279108	5690248583074.07617187500000000000	16.83521636991190462140
442	15.03083839999652582264	5304836935512.99902343750000000000	74.78670425056020576449
444	11.53659377355469928261	4950864573524.37207031250000000000	19.69115417454068506231
446	17.36732735386564030478	4624163368257.03515625000000000000	22.22779148926715109269
448	80.91118513246267696104	4321270035630.77441406250000000000	16.58943217707742334710
450	3.25212706767109205330	4039282360152.62597656250000000000	92.85558672193671725381
452	37.55117451402034589591	3775749236227.02636718750000000000	50.85526999101794842773
454	80.42244260250635079501	3528585592069.12890625000000000000	89.28627627956771561912
456	9.30490856479938877044	3296005864957.83691406250000000000	0.20116492151036391434
458	37.85012593880588838147	3076471470342.05615234375000000000	103.03462962524194779235
460	260.59326229190565982208	2868648944916.18212890625000000000	25.95927506422070862868
462	17.80037152927197752206	2671376315661.94921875000000000000	52.60640791397634075111
464	26.39013298048849875954	2483635860495.91064453125000000000	54.55777975247447386664
466	10.11180934551402721411	2304531895089.49121093750000000000	90.49519199057191087832
468	22.17264711283682743215	2133272523554.59643554687500000000	92.35530090669782055102
470	47.83449427046959812060	1969154557302.52197265625000000000	28.78023592835202038032
472	1.77779974275967211916	1811550972699.19702148437500000000	3.58142099818399506361
474	13.72290654108827645530	1659900422001.86743164062500000000	91.33200738388671879875
476	28.57844836498646046152	1513698414328.73803710937500000000	97.56600470425365756455
478	15.92142661258956159998	1372489861719.80126953125000000000	78.39639529462365885593
480	12.63032577134577039146	1235862748626.73364257812500000000	19.81302168235659877382
482	10.10958916085418657360	1103442730530.13159179687500000000	73.39070860766068449266
484	78.07514936922960657739	974888504159.36828613281250000000	98.03501277637899136153
486	6.51270698128332714560	849887821925.69348144531250000000	58.69800649491886446185
488	140.60460742246451104620	728154046130.37744140625000000000	111.26020342196166268423
490	28.24097704688524501648	609423157583.91101074218750000000	18.72489562974293875186
492	5.76971166304760796351	493451149701.25830078125000000000	4.16538267169327802719
494	1.62696435547550821710	380011745829.02758789062500000000	20.04846147081275731239
496	14.72880473945403245750	268894395051.91302490234375000000	47.51293176774463233869
498	10.59278340966232789810	159902503620.55212402343750000000	47.87598364146497686988
500	17.51597960688275890107	52851868258.85078430175781250000	23.81266318291665839979
502	6.02907604486561243817	52430717418.33053588867187500000	45.68649537588738951399
504	19.32078181393123372800	156108708048.57302856445312500000	105.82388370956194023620
506	28.69363815079296387012	258336924058.44348144531250000000	111.78019418816899133162
508	10.98021390295085453204	359262559392.52447509765625000000	67.90054365333371322322
510	13.71838413049656857368	459026095054.16192626953125000000	101.08487285956100265594
512	6.51139179725678829413	557762131041.17895507812500000000	24.39882841263822754740
514	16.07254918095664919520	655600149239.05273437500000000000	1.83639929563446968608
516	5.78962783210505005371	752665216666.57080078125000000000	139.46730836583608947876
518	6.31482437385682171538	849078637880.69897460937500000000	7.18543226281963676172
520	106.04550397553911977866	944958565423.19543457031250000000	92.90141438801171602790
522	49.55764928247467082656	1040420573375.15502929687500000000	164.07091239693556872226
524	1.09706563490281294726	1135578203829.43408203125000000000	24.94954551802045017439
526	2.92810125876014515356	1230543487223.07910156250000000000	36.16083125623099903123
528	15.47897225444334345923	1325427447120.52026367187500000000	47.27448416529276187248
530	4.12921752361690597155	1420340590089.77734375000000000000	36.39187240259207811732
532	296.41372558384153990119	1515393389838.08593750000000000000	45.10937201837451482334
534	0.57826567824633234860	1610696763461.14672851562500000000	37.54141660970788763052
536	27.14232888648795594122	1706362555188.57861328125000000000	18.88462147963963033703
538	15.48174271570779403362	1802504018447.59960937500000000000	57.63967123358984423476
540	12.96244137884027480823	1899236313180.90747070312500000000	127.19323641266191771138
542	103.42533436010121761228	1996677015035.27636718750000000000	23.44254388529764554505
544	25.61071492768934376727	2094946645917.96020507812500000000	25.44370855560011790431
546	15.97756608264943345432	2194169227163.60644531250000000000	34.05399201146853016553
548	12.49911632485518531155	2294472865169.39941406250000000000	33.17009429178057899890
550	4.11822775473673985402	2395990371758.86572265625000000000	29.43316343343325414139
552	22.70180636431499365813	2498859927632.79833984375000000000	31.38497955522219129421
554	1.51590883264062936675	2603225796663.75732421875000000000	14.38548443107048235845
556	29.65695737085284378054	2709239097234.63574218750000000000	19.96887256102284879944
558	4.18162056963828465683	2817058641206.55908203125000000000	1.60533951454856138596
560	12.78133464214357672972	2926851850988.38476562500000000000	0.19074811032503052877
562	55.58290353570862407651	3038795764964.61621093750000000000	91.12078384387609730766
564	36.95527522666156272635	3153078145958.34667968750000000000	40.89712609508656271373
566	5.95713392677022213206	3269898706743.06201171875000000000	64.43032844249694335304
568	8.30356281841391208332	3389470472355.26562500000000000000	11.13466472961620112869
570	8.81492992580132650460	3512021296913.83398437500000000000	47.29514372239277264498
572	1.86952057931298010196	3637795560730.88574218750000000000	54.60799694778539503659
574	18.92787734071258043400	3767056074903.32519531250000000000	24.98103100321931435701
576	15.57068438194869663960	3900086224985.53857421875000000000	26.18525117257042111873
578	10.70828545015381472183	4037192393803.19287109375000000000	31.10340589828059876254
580	3.72250087988974831532	4178706706126.51367187500000000000	17.68365687416630294138
582	7.19875035791081252512	4324990150957.07128906250000000000	64.58269526289289785836
584	3.94419037043521081287	4476436143393.80371093750000000000	21.06749717075624062090
586	4.33247561379009482607	4633474602996.73925781250000000000	40.05584957648682120634
588	0.08278407838886617243	4796576639526.07226562500000000000	8.00614451552594275086
590	25.96709750128630744825	4966259956358.59375000000000000000	53.62380332010749839355
592	27.25991097051739586732	5143095104146.48925781250000000000	102.17378537501119240005
594	9.51555665833106090190	5327712748287.16210937500000000000	34.49760370649457996706
596	8.86800368853579890072	5520812146502.44726562500000000000	39.19513429427728823384
598	14.40253937030592723545	5723171081878.34863281250000000000	25.47751216547236907672
600	84.93377933711268212846	5935657552382.61328125000000000000	4.32619081068333599660
602	29.08103481173538185089	6159243590776.64355468750000000000	56.79135206680513903166
604	14.09826757209580705421	6395021686267.76757812500000000000	115.79829953918152796177
606	45.24629917110490850973	6644224394612.57031250000000000000	39.87032310301676574227
608	70.93219163898535839508	6908247889761.02050781250000000000	42.77304466941474458963
610	7.94690160003884837892	7188680411928.94335937500000000000	45.74000604705546635387
612	9.81215029179608144716	7487336842180.13476562500000000000	26.44629762856500221346
614	46.77317034742086576671	7806301006401.81835937500000000000	21.82430522726019717084
616	54.94539328247888931855	8147977799370.19824218750000000000	29.32881681664126816145
618	4.48563222738740119411	8515157898691.45800781250000000000	37.44699572949508592501
620	11.42194924314121529108	8911098766912.64257812500000000000	36.68342453116879653408
622	14.25330564729177496019	9339626935574.54101562500000000000	8.20212527413426251144
624	15.71552053567532070133	9805268393331.87304687500000000000	91.72480387834109194500
626	9.06937632997932929868	10313416523166.90625000000000000000	86.18892307354313686574
628	18.46568950698441113900	10870550839883.61718750000000000000	46.14127393702855073343
630	40.82360462134707290716	11484525411016.15234375000000000000	43.75536571900450155681
632	7.17503794581258791396	12164954312920.11132812500000000000	2.75873559673703283579
634	43.80540815231182705247	12923734473038.96093750000000000000	48.30621941570446153946
636	30.01645109288579149620	13775766639559.69335937500000000000	2.80217589319520632429
638	3.66451696672961091394	14739967974941.19140625000000000000	87.83530080136308981764
640	25.75384287606370747881	15840723843272.87109375000000000000	53.84113377041956738367
642	46.75935429804338383519	17110018351733.78710937500000000000	4.81852235852779386960
644	0.00115991348803982236	18590645163418.18750000000000000000	48.10163660674530916594
646	3.43557753029794987754	20341196601509.59765625000000000000	7.04503444148485513665
648	45.54872320198706603378	22444096950165.82031250000000000000	19.99653518202750390742
650	16.24092821918393170222	25019092331672.85546875000000000000	92.05823247605211179234
652	15.23911760250785185633	28247073251984.33984375000000000000	106.64419339535007225095
654	5.72765734651397462329	32414814497808.91796875000000000000	46.65021685250486171981
656	34.00239990337674100829	38005733208170.47656250000000000000	46.57359468286769299539
658	0.70848782216817451918	45903312133155.14062500000000000000	0.63364597558976720748
660	4.58871184918545083065	57912924505821.81250000000000000000	73.12726230282328288013
662	53.98565796768286162433	78388699812395.59375000000000000000	44.54869317751285251461
664	3.42314348032356896567	121184677520521.68750000000000000000	75.78204716116458428132
666	12.52140522352137352868	266654267628759.03125000000000000000	45.60840889804265430030
668	9.18784469352514143736	1333330868396805.50000000000000000000	44.12722990449486104581
670	14.32514086984602208474	190459038630452.81250000000000000000	61.04921156859066400102
672	9.43796744805352538776	102532437354725.26562500000000000000	28.70489085813111174161
674	9.91311856456385598335	70129430140990.85937500000000000000	75.57248739111059876450
676	9.78464132908948158729	53273148409569.81250000000000000000	73.14765653410756840458
678	32.35271107497995757285	42936554819694.04687500000000000000	31.01570346439219605372
680	11.38456177901203858482	35947985574829.67187500000000000000	104.21581113370243087957
682	14.46927244905866771774	30906006144132.13671875000000000000	110.93504843757617095434
684	16.51636847347094416705	27095597472858.44921875000000000000	12.39322439187428059881
686	200.14895095618837217444	24113747580495.44921875000000000000	12.65641849265163543237
688	16.22671092346324428490	21716005492325.83984375000000000000	53.03608157597620476054
690	0.24089852371819123200	19745483805774.12109375000000000000	2.54050856205028940948
692	5.43354957040504515930	18096873685798.28906250000000000000	61.57522209207502328354
694	0.54753517420704789220	16696858091554.57617187500000000000	20.91822053105511614035
696	1.41763105211764917080	15492820575752.04101562500000000000	34.99074438256189978347
698	44.64726889910088658553	14446020932273.02148437500000000000	10.97863596677603936769
700	3.84338623667732237621	13527303592367.80273437500000000000	81.42633167332360244473
702	53.81140548422217051439	12714305998275.08984375000000000000	32.91694620626090994620
704	13.59931195110353385758	11989588981110.36132812500000000000	31.78284945213827228372
706	8.14405539411609957767	11339352412171.78906250000000000000	7.45134555837090228891
708	19.96944342977182884624	10752532972636.37109375000000000000	57.13474260449882535795
710	31.34203906634881064974	10220157674586.09960937500000000000	63.64894668238871844324
712	43.81899701923263990011	9734872367509.96679687500000000000	141.86858706273423536004
714	26.66227712981338981990	9290592358394.67578125000000000000	3.60152257958498367429
716	0.35308738100233855173	8882239773698.16015625000000000000	40.63926162423747001640
718	2.72548424347810458457	8505543537299.47558593750000000000	116.81404239128757183153
720	9.70567007012123639242	8156885212526.22265625000000000000	53.53815071320642715591
722	1.48643806022112290322	7833178891446.92382812500000000000	43.22894109503305770659
724	12.12543915133296756892	7531776669421.09863281250000000000	42.73439296058977276971
726	63.14615792890285206340	7250393565003.31738281250000000000	62.55736516612173403473
728	79.45761964113482633820	6987047372334.34667968750000000000	106.23028778105894787132
730	2.98822155516968734901	6740010092732.61718750000000000000	44.71297606466577434503
732	10.23320029887503501698	6507768425912.91406250000000000000	20.22275788284398601036
734	23.60480056636322032659	6288991407465.81640625000000000000	5.76334992547879920721
736	13.88797280967277814057	6082503730029.34570312500000000000	23.72193399718033290924
738	33.62166966579806626214	5887263616250.26171875000000000000	46.22687126777481836370
740	8.85974972198424204350	5702344362003.15625000000000000000	64.79031532749765176504
742	40.52479520777082910854	5526918859280.78808593750000000000	27.76133914181189155101
744	10.82672660589549273880	5360246551942.01269531250000000000	32.43397988545275012484
746	17.18397870146277739423	5201662390437.82617187500000000000	44.22492668463117126976
748	0.49452298432035313169	5050567434470.66503906250000000000	4.60757240290413605521
750	3.23046199154466995296	4906420827453.07910156250000000000	78.31653215791708078086
752	19.08260675067216638467	4768732911311.55566406250000000000	59.56291056681081386159
754	19.34044738840797705848	4637059298663.19140625000000000000	66.24678964497172728443
756	7.77921713114789259436	4510995750625.25292968750000000000	34.16749093964468642071
758	24.20140562130406181041	4390173734213.41503906250000000000	43.61295607403090457410
760	61.71486201336975341292	4274256557504.75781250000000000000	31.45227261711239918895
762	30.44590268401611865556	4162935996830.14453125000000000000	12.79249581793569667809
764	1.31187785949381452433	4055929342839.42285156250000000000	1.98374300614996035286
766	222.76149174667051511278	3952976807831.55175781250000000000	37.74501304879996155250
768	24.42540776972685634405	3853839244088.35791015625000000000	113.79999772710667116371
770	29.92890900511603646805	3758296126430.82373046875000000000	51.70911530662965560623
772	12.43377910482814030502	3666143771024.62792968750000000000	85.15325048184527645390
774	24.71719425153944627027	3577193751904.98193359375000000000	73.40167504460467284844
776	20.18978913637054617425	3491271494396.85449218750000000000	146.75110890504345206864
778	12.06284112523036355924	3408215021171.07617187500000000000	93.28713011054351511575
